in:Index,img:Output1,img:Output2,img:Output3,out:WWR_Skylight,out:H_Skylight,out:W_Skylight,out:SH_Skylight,out:Distance_A_Skylight,out:Distance_B_Skylight,out:WWR_Corridor,out:H_Corridor,out:W_Corridor,out:SH_Corridor,out:Distance_A_Corridor,out:Distance_B_Corridor,out:Degree,out:Frame_BL,out:Frame_BR,out:Frame_TR,out:Frame_TL,out:Hypervolume,out:Rank,out:EUI,out:sDA,out:sGA,out:UDI,out:SVF
465,Index_465_Parallel.png,Index_465_Back.png,Index_465_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4448.517,34,86.283,1,0.537,53.501,28.538
466,Index_466_Parallel.png,Index_466_Back.png,Index_466_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4449.634,33,86.283,1,0.537,53.507,28.538
467,Index_467_Parallel.png,Index_467_Back.png,Index_467_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4450.419,32,86.283,1,0.537,53.512,28.538
468,Index_468_Parallel.png,Index_468_Back.png,Index_468_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4450.923,31,86.283,1,0.537,53.514,28.538
469,Index_469_Parallel.png,Index_469_Back.png,Index_469_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4451.386,30,86.283,1,0.537,53.517,28.538
470,Index_470_Parallel.png,Index_470_Back.png,Index_470_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4453.809,29,86.283,1,0.537,53.53,28.538
471,Index_471_Parallel.png,Index_471_Back.png,Index_471_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4453.843,28,86.283,1,0.537,53.53,28.538
472,Index_472_Parallel.png,Index_472_Back.png,Index_472_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4454.353,27,86.283,1,0.537,53.533,28.538
473,Index_473_Parallel.png,Index_473_Back.png,Index_473_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4454.88,26,86.283,1,0.537,53.536,28.538
474,Index_474_Parallel.png,Index_474_Back.png,Index_474_Front.png,40,2,5.4,1,0.8,1.7,30,1.4,5.8,0.8,0.2,0.2,-180,1.2,0.3,0.5,0.3,4455.546,7,86.831,1,0.472,51.406,32.763
475,Index_475_Parallel.png,Index_475_Back.png,Index_475_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4455.601,33,86.283,1,0.54,53.49,28.538
476,Index_476_Parallel.png,Index_476_Back.png,Index_476_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4455.844,33,86.283,1,0.543,53.442,28.538
477,Index_477_Parallel.png,Index_477_Back.png,Index_477_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4456.898,32,86.283,1,0.54,53.497,28.538
478,Index_478_Parallel.png,Index_478_Back.png,Index_478_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4457.219,31,86.283,1,0.54,53.499,28.538
479,Index_479_Parallel.png,Index_479_Back.png,Index_479_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4457.497,21,86.283,1,0.537,53.55,28.538
480,Index_480_Parallel.png,Index_480_Back.png,Index_480_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4457.646,20,86.283,1,0.537,53.55,28.538
481,Index_481_Parallel.png,Index_481_Back.png,Index_481_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4457.715,19,86.283,1,0.537,53.551,28.538
482,Index_482_Parallel.png,Index_482_Back.png,Index_482_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4457.793,30,86.283,1,0.54,53.502,28.538
483,Index_483_Parallel.png,Index_483_Back.png,Index_483_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4459.486,29,86.283,1,0.54,53.511,28.538
484,Index_484_Parallel.png,Index_484_Back.png,Index_484_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4460.163,28,86.283,1,0.54,53.515,28.538
485,Index_485_Parallel.png,Index_485_Back.png,Index_485_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4460.206,18,86.283,1,0.537,53.564,28.538
486,Index_486_Parallel.png,Index_486_Back.png,Index_486_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4460.811,27,86.283,1,0.54,53.518,28.538
487,Index_487_Parallel.png,Index_487_Back.png,Index_487_Front.png,45,1.6,7.6,0.9,0.3,0,35,1.6,5.9,1,0.1,0.2,-180,1.1,0.6,1.5,1.3,4461.37,3,84.602,1,0.769,64.188,20.254
488,Index_488_Parallel.png,Index_488_Back.png,Index_488_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4461.692,32,86.283,1,0.543,53.474,28.538
489,Index_489_Parallel.png,Index_489_Back.png,Index_489_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4462.319,17,86.283,1,0.537,53.576,28.538
490,Index_490_Parallel.png,Index_490_Back.png,Index_490_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4463.268,31,86.283,1,0.543,53.482,28.538
491,Index_491_Parallel.png,Index_491_Back.png,Index_491_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4463.457,26,86.283,1,0.54,53.532,28.538
492,Index_492_Parallel.png,Index_492_Back.png,Index_492_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4463.509,30,86.283,1,0.543,53.483,28.538
493,Index_493_Parallel.png,Index_493_Back.png,Index_493_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4463.768,29,86.283,1,0.543,53.485,28.538
494,Index_494_Parallel.png,Index_494_Back.png,Index_494_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4463.871,28,86.283,1,0.543,53.485,28.538
495,Index_495_Parallel.png,Index_495_Back.png,Index_495_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4463.917,15,86.283,1,0.537,53.584,28.538
496,Index_496_Parallel.png,Index_496_Back.png,Index_496_Front.png,40,1.4,7.7,0.9,0.2,0,35,1.6,5.9,1,0.3,0,-180,1.4,1.4,1.2,0.9,4464.053,3,84.911,1,0.735,61.191,21.433
497,Index_497_Parallel.png,Index_497_Back.png,Index_497_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4464.18,25,86.283,1,0.54,53.536,28.538
498,Index_498_Parallel.png,Index_498_Back.png,Index_498_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4464.232,24,86.283,1,0.54,53.536,28.538
499,Index_499_Parallel.png,Index_499_Back.png,Index_499_Front.png,60,2.5,6.5,0.5,0.9,0.5,15,0.8,5.1,2,0.5,0.6,-180,0.7,0.6,1,0.6,4464.306,8,86.866,1,0.478,54.997,30.092
500,Index_500_Parallel.png,Index_500_Back.png,Index_500_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4464.331,27,86.283,1,0.543,53.488,28.538
501,Index_501_Parallel.png,Index_501_Back.png,Index_501_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4464.699,26,86.283,1,0.543,53.49,28.538
502,Index_502_Parallel.png,Index_502_Back.png,Index_502_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4464.983,23,86.283,1,0.54,53.54,28.538
503,Index_503_Parallel.png,Index_503_Back.png,Index_503_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4465.177,25,86.283,1,0.543,53.492,28.538
504,Index_504_Parallel.png,Index_504_Back.png,Index_504_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4465.246,24,86.283,1,0.543,53.493,28.538
505,Index_505_Parallel.png,Index_505_Back.png,Index_505_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4465.345,22,86.283,1,0.546,53.444,28.538
506,Index_506_Parallel.png,Index_506_Back.png,Index_506_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4465.425,22,86.283,1,0.54,53.543,28.538
507,Index_507_Parallel.png,Index_507_Back.png,Index_507_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4465.517,21,86.283,1,0.54,53.543,28.538
508,Index_508_Parallel.png,Index_508_Back.png,Index_508_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4465.58,20,86.283,1,0.54,53.544,28.538
509,Index_509_Parallel.png,Index_509_Back.png,Index_509_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4465.861,19,86.283,1,0.54,53.545,28.538
510,Index_510_Parallel.png,Index_510_Back.png,Index_510_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4466.177,18,86.283,1,0.54,53.547,28.538
511,Index_511_Parallel.png,Index_511_Back.png,Index_511_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4467.033,21,86.283,1,0.546,53.453,28.538
512,Index_512_Parallel.png,Index_512_Back.png,Index_512_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4468.364,20,86.283,1,0.546,53.46,28.538
513,Index_513_Parallel.png,Index_513_Back.png,Index_513_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4468.633,17,86.283,1,0.54,53.56,28.538
514,Index_514_Parallel.png,Index_514_Back.png,Index_514_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4469.015,20,86.283,1,0.549,53.415,28.538
515,Index_515_Parallel.png,Index_515_Back.png,Index_515_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4469.403,23,86.283,1,0.543,53.515,28.538
516,Index_516_Parallel.png,Index_516_Back.png,Index_516_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4470.174,22,86.283,1,0.543,53.519,28.538
517,Index_517_Parallel.png,Index_517_Back.png,Index_517_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4470.369,21,86.283,1,0.543,53.52,28.538
518,Index_518_Parallel.png,Index_518_Back.png,Index_518_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4470.887,20,86.283,1,0.543,53.523,28.538
519,Index_519_Parallel.png,Index_519_Back.png,Index_519_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4471.479,19,86.283,1,0.543,53.526,28.538
520,Index_520_Parallel.png,Index_520_Back.png,Index_520_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4472.11,19,86.283,1,0.546,53.48,28.538
521,Index_521_Parallel.png,Index_521_Back.png,Index_521_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4472.825,18,86.283,1,0.543,53.533,28.538
522,Index_522_Parallel.png,Index_522_Back.png,Index_522_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4472.845,16,86.283,1,0.54,53.583,28.538
523,Index_523_Parallel.png,Index_523_Back.png,Index_523_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4472.891,15,86.283,1,0.54,53.583,28.538
524,Index_524_Parallel.png,Index_524_Back.png,Index_524_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4473.141,17,86.283,1,0.543,53.535,28.538
525,Index_525_Parallel.png,Index_525_Back.png,Index_525_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4473.435,18,86.283,1,0.546,53.487,28.538
526,Index_526_Parallel.png,Index_526_Back.png,Index_526_Front.png,40,2.3,4.7,0.7,0.3,2.9,40,2,5.4,0.8,0.1,0.7,-180,1,0.5,1.2,1.3,4473.982,5,85.46,1,0.713,60.596,22.462
527,Index_527_Parallel.png,Index_527_Back.png,Index_527_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4474.636,14,86.283,1,0.54,53.592,28.538
528,Index_528_Parallel.png,Index_528_Back.png,Index_528_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4476.781,14,86.283,1,0.543,53.555,28.538
529,Index_529_Parallel.png,Index_529_Back.png,Index_529_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4477.561,17,86.283,1,0.546,53.509,28.538
530,Index_530_Parallel.png,Index_530_Back.png,Index_530_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4477.999,13,86.283,1,0.54,53.61,28.538
531,Index_531_Parallel.png,Index_531_Back.png,Index_531_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4478.142,12,86.283,1,0.54,53.611,28.538
532,Index_532_Parallel.png,Index_532_Back.png,Index_532_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4478.343,11,86.283,1,0.54,53.612,28.538
533,Index_533_Parallel.png,Index_533_Back.png,Index_533_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4478.982,19,86.283,1,0.549,53.468,28.538
534,Index_534_Parallel.png,Index_534_Back.png,Index_534_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4479.147,10,86.283,1,0.54,53.617,28.538
535,Index_535_Parallel.png,Index_535_Back.png,Index_535_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4481.083,12,86.283,1,0.543,53.578,28.538
536,Index_536_Parallel.png,Index_536_Back.png,Index_536_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4481.819,11,86.283,1,0.543,53.582,28.538
537,Index_537_Parallel.png,Index_537_Back.png,Index_537_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4482.336,18,86.283,1,0.549,53.486,28.538
538,Index_538_Parallel.png,Index_538_Back.png,Index_538_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4482.568,16,86.283,1,0.546,53.536,28.538
539,Index_539_Parallel.png,Index_539_Back.png,Index_539_Front.png,50,1.8,7.5,1,0.1,0.3,30,1.5,5.4,0.9,0.2,0.6,-180,0.1,0.2,1.3,0.9,4483.219,6,85.974,1,0.645,57.147,25.048
540,Index_540_Parallel.png,Index_540_Back.png,Index_540_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4483.491,17,86.283,1,0.549,53.492,28.538
541,Index_541_Parallel.png,Index_541_Back.png,Index_541_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4484.165,15,86.283,1,0.546,53.545,28.538
542,Index_542_Parallel.png,Index_542_Back.png,Index_542_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4484.194,10,86.283,1,0.543,53.594,28.538
543,Index_543_Parallel.png,Index_543_Back.png,Index_543_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4485.31,16,86.283,1,0.549,53.502,28.538
544,Index_544_Parallel.png,Index_544_Back.png,Index_544_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4485.311,14,86.283,1,0.546,53.551,28.538
545,Index_545_Parallel.png,Index_545_Back.png,Index_545_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4486.158,13,86.283,1,0.546,53.555,28.538
546,Index_546_Parallel.png,Index_546_Back.png,Index_546_Front.png,35,1.3,7.3,1,0.5,0.1,40,1.8,6,0.9,0.2,0,-180,1.5,0.1,0.5,0.6,4486.914,5,85.974,1,0.676,55.54,25.551
547,Index_547_Parallel.png,Index_547_Back.png,Index_547_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4486.984,15,86.283,1,0.552,53.462,28.538
548,Index_548_Parallel.png,Index_548_Back.png,Index_548_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4488.905,11,86.283,1,0.556,53.423,28.538
549,Index_549_Parallel.png,Index_549_Back.png,Index_549_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4489.31,14,86.283,1,0.552,53.474,28.538
550,Index_550_Parallel.png,Index_550_Back.png,Index_550_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4489.466,12,86.283,1,0.546,53.573,28.538
551,Index_551_Parallel.png,Index_551_Back.png,Index_551_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4489.996,11,86.283,1,0.546,53.576,28.538
552,Index_552_Parallel.png,Index_552_Back.png,Index_552_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4490.778,15,86.283,1,0.549,53.531,28.538
553,Index_553_Parallel.png,Index_553_Back.png,Index_553_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4490.901,13,86.283,1,0.552,53.483,28.538
554,Index_554_Parallel.png,Index_554_Back.png,Index_554_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4492.175,14,86.283,1,0.549,53.539,28.538
555,Index_555_Parallel.png,Index_555_Back.png,Index_555_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4493.561,13,86.283,1,0.549,53.546,28.538
556,Index_556_Parallel.png,Index_556_Back.png,Index_556_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4493.833,10,86.283,1,0.556,53.45,28.538
557,Index_557_Parallel.png,Index_557_Back.png,Index_557_Front.png,55,1.9,7.8,1,0,0.1,25,1.8,3.8,0.9,2.3,0.1,-180,1.2,0.3,1.2,1.5,4494.985,5,84.842,1,0.636,59.587,22.376
558,Index_558_Parallel.png,Index_558_Back.png,Index_558_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4496.403,12,86.283,1,0.552,53.512,28.538
559,Index_559_Parallel.png,Index_559_Back.png,Index_559_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4497.274,12,86.283,1,0.549,53.566,28.538
560,Index_560_Parallel.png,Index_560_Back.png,Index_560_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4497.938,11,86.283,1,0.549,53.569,28.538
561,Index_561_Parallel.png,Index_561_Back.png,Index_561_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4501.483,10,86.283,1,0.549,53.588,28.538
562,Index_562_Parallel.png,Index_562_Back.png,Index_562_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4501.911,7,86.283,1,0.543,53.689,28.538
563,Index_563_Parallel.png,Index_563_Back.png,Index_563_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4502.478,9,86.283,1,0.556,53.496,28.538
564,Index_564_Parallel.png,Index_564_Back.png,Index_564_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4502.878,11,86.283,1,0.552,53.547,28.538
565,Index_565_Parallel.png,Index_565_Back.png,Index_565_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4505.782,10,86.283,1,0.552,53.562,28.538
566,Index_566_Parallel.png,Index_566_Back.png,Index_566_Front.png,40,2.2,4.9,0.8,0.8,2.2,30,1.4,5.8,0.9,0.2,0.2,-180,1.5,1.5,0.9,0.2,4514.923,8,86.557,1,0.556,52.873,29.827
567,Index_567_Parallel.png,Index_567_Back.png,Index_567_Front.png,60,2.1,7.7,0.9,0,0.2,10,0.8,3.4,2,1.8,1,-180,0.1,0.2,0.9,0.2,4515.738,6,87.38,1,0.441,52.282,35.152
568,Index_568_Parallel.png,Index_568_Back.png,Index_568_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4516.093,9,86.283,1,0.552,53.617,28.538
569,Index_569_Parallel.png,Index_569_Back.png,Index_569_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4516.556,8,86.283,1,0.552,53.62,28.538
570,Index_570_Parallel.png,Index_570_Back.png,Index_570_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4517.167,8,86.283,1,0.559,53.525,28.538
571,Index_571_Parallel.png,Index_571_Back.png,Index_571_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4520.87,7,86.283,1,0.562,53.496,28.538
572,Index_572_Parallel.png,Index_572_Back.png,Index_572_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4522.336,7,86.283,1,0.552,53.65,28.538
573,Index_573_Parallel.png,Index_573_Back.png,Index_573_Front.png,50,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0.8,0.8,0.8,0.8,4524.888,7,86.283,1,0.559,53.566,28.538
574,Index_574_Parallel.png,Index_574_Back.png,Index_574_Front.png,30,1.2,6.8,1,0,1.1,40,1.8,6,1,0.1,0.1,-180,1.5,0.6,1.5,0.9,4540.476,2,84.396,1,0.892,71.997,18.523
575,Index_575_Parallel.png,Index_575_Back.png,Index_575_Front.png,70,2.5,7.6,0.5,0.2,0.1,10,0.8,3.4,2,0.4,2.4,-180,0.7,0.4,1,1.5,4542.459,7,86.043,1,0.512,56.497,26.76
576,Index_576_Parallel.png,Index_576_Back.png,Index_576_Front.png,30,2,4,0.8,1.8,2.1,10,0.8,3.4,2,2.7,0.1,-180,0.1,1.5,1.5,1.5,4553.375,2,83.539,0.765,0.898,75.341,18.438
577,Index_577_Parallel.png,Index_577_Back.png,Index_577_Front.png,50,1.9,7.1,1,0.4,0.4,15,0.7,5.8,2,0.4,0,-180,1,0.1,0.3,0.2,4555.614,6,87.449,1,0.441,51.726,36.266
