in:Index,img:Output1,img:Output2,img:Output3,img:Output4,out:WWR_Skylight,out:WWR_Skylight_Vertical_Shading_Divided,out:H_Skylight,out:W_Skylight,out:SH_Skylight,out:Distance_A_Skylight,out:Distance_B_Skylight,out:WWR_Corridor,out:H_Corridor,out:W_Corridor,out:SH_Corridor,out:Distance_A_Corridor,out:Distance_B_Corridor,out:Degree,out:Overhang_Angle,out:Overhang_Length,out:Overhang_Movement_Distance,out:Vertical_Shading_Number,out:Vertical_Shading_Width,out:Vertical_Shading_Length,out:W_Skylight_Vertical_Shading_Divided,out:Vertiacl_Shading_Top_Left_Movement_Distance,out:Vertiacl_Shading_Top_Right_Movement_Distance,out:Hypervolume,out:Rank,out:EUI,out:sDA,out:sGA,out:UDI,out:SVF
1705,Index_1705_Parallel.png,Index_1705_Back.png,Index_1705_Front.png,Index_1705_Top.png,55,44,2.4,6.2,0.6,0.8,0.9,40,1.8,6,1,0,0.2,-180,-70,0.3,0.8,7,0.2,0.1,0.83,0.1,0.05,,10,88.237,1,0.2685,44.46,34.44
1706,Index_1706_Parallel.png,Index_1706_Back.png,Index_1706_Front.png,Index_1706_Top.png,60,54,2.1,7.7,0.8,0.1,0.1,10,0.6,4.5,2,1.1,0.6,-180,-60,1.2,0.4,9,0.1,0.4,0.86,0,0.1,,7,86.145,1,0.4722,55.7,32.58
1707,Index_1707_Parallel.png,Index_1707_Back.png,Index_1707_Front.png,Index_1707_Top.png,65,48,2.3,7.6,0.7,0.1,0.2,20,1.2,4.5,0.8,0.4,1.3,-180,-20,1.7,0.1,5,0.5,1.1,1.4,0.2,0.3,,5,83.882,1,0.534,59.74,26.95
1708,Index_1708_Parallel.png,Index_1708_Back.png,Index_1708_Front.png,Index_1708_Top.png,70,57,2.5,7.6,0.5,0.1,0.2,35,1.8,5.2,0.8,0.6,0.4,-180,60,0.8,0.3,8,0.2,1.4,0.89,0,0,,20,83.196,1,0.716,64.07,16.02
1709,Index_1709_Parallel.png,Index_1709_Back.png,Index_1709_Front.png,Index_1709_Top.png,45,41,2.6,4.7,0.4,1,2.2,10,0.8,3.4,2,2.2,0.6,-180,30,2,0.7,5,0.1,1.2,1.07,0,0.1,,3,81.31,0.265432,1,76.3,7.61
1710,Index_1710_Parallel.png,Index_1710_Back.png,Index_1710_Front.png,Index_1710_Top.png,30,30,1.2,6.8,0.9,0.7,0.4,25,1.9,3.6,1,0.6,2,-180,0,0.8,0.2,6,0.02,0.6,1.34,0,0,,3,84.465,1,0.7623,67.07,25.41
1711,Index_1711_Parallel.png,Index_1711_Back.png,Index_1711_Front.png,Index_1711_Top.png,45,31,1.7,7.1,1,0.8,0,20,1.5,3.6,0.8,0.4,2.2,-180,10,0.1,0.6,3,1.1,0.7,2.45,0.1,0,,2,84.739,1,0.6728,63.68,33.42
1712,Index_1712_Parallel.png,Index_1712_Back.png,Index_1712_Front.png,Index_1712_Top.png,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0,1,0.5,6,0.5,0.8,0.92,0.05,0.05,,5,82.853,1,0.7747,70.96,23.05
1713,Index_1713_Parallel.png,Index_1713_Back.png,Index_1713_Front.png,Index_1713_Top.png,30,29,2,4,0.9,3,0.9,10,0.8,3.4,2,0.5,2.3,-180,-10,0.4,0.8,2,0.02,0.1,3.98,0,0,,1,85.494,0.959877,0.7407,68.92,37.47
1714,Index_1714_Parallel.png,Index_1714_Back.png,Index_1714_Front.png,Index_1714_Top.png,30,30,1.3,6.2,0.8,0.2,1.5,15,1.2,3.4,0.8,1.2,1.6,-180,20,0.2,0,2,0.02,0.1,6.18,0,0,,1,86.248,1,0.7099,64.48,41.24
1715,Index_1715_Parallel.png,Index_1715_Back.png,Index_1715_Front.png,Index_1715_Top.png,30,30,1.3,6.2,0.9,1.5,0.2,10,0.8,3.4,2,0.3,2.5,-180,10,0.4,0,2,0.02,0.1,6.18,0,0,,1,85.837,0.975309,0.7284,66.61,40.13
1716,Index_1716_Parallel.png,Index_1716_Back.png,Index_1716_Front.png,Index_1716_Top.png,30,30,1.2,6.8,0.8,0.1,1,10,0.7,3.9,2,0.4,1.9,-180,70,1.3,0,7,0.02,0.1,1.11,0,0,,1,84.362,0.966049,0.7407,67.8,37.33
1717,Index_1717_Parallel.png,Index_1717_Back.png,Index_1717_Front.png,Index_1717_Top.png,30,30,1.2,6.8,0.8,0,1.1,10,0.8,3.4,2,0.6,2.2,-180,80,1.4,0,5,0.02,0.1,1.68,0,0,,2,84.705,0.969136,0.7377,67.02,39.09
1718,Index_1718_Parallel.png,Index_1718_Back.png,Index_1718_Front.png,Index_1718_Top.png,70,59,2.5,7.6,0.5,0,0.3,10,0.6,4.5,2,1.2,0.5,-180,80,0.1,0,2,1.2,1.5,6.4,0,1.2,,6,87.86,1,0.3673,50.24,39.02
1719,Index_1719_Parallel.png,Index_1719_Back.png,Index_1719_Front.png,Index_1719_Top.png,50,49,1.8,7.5,0.8,0.1,0.3,40,1.8,6,0.9,0.1,0.1,-180,30,0.1,0.2,9,0.02,0.6,0.92,0,0,,12,86.214,1,0.4414,49.11,24.77
1720,Index_1720_Parallel.png,Index_1720_Back.png,Index_1720_Front.png,Index_1720_Top.png,35,32,2,4.7,1,0.5,2.7,35,1.6,5.9,0.8,0.1,0.2,-180,80,1.1,0.8,5,0.1,0.5,1.07,0,0.05,,1,83.402,0.993827,0.8858,74.28,23.78
1721,Index_1721_Parallel.png,Index_1721_Back.png,Index_1721_Front.png,Index_1721_Top.png,30,30,1.6,5.1,0.9,1.5,1.3,20,0.9,6,1,0.1,0.1,-180,-10,0.4,0.5,4,0.02,1.1,1.68,0,0,,3,84.362,0.993827,0.7778,69.36,26.75
1722,Index_1722_Parallel.png,Index_1722_Back.png,Index_1722_Front.png,Index_1722_Top.png,65,52,2.4,7.3,0.6,0,0.6,10,0.6,4.5,2,0.7,1,-180,10,1,0.1,8,0.2,0.8,0.84,0.2,0,,20,83.436,1,0.6173,65.66,22.06
1723,Index_1723_Parallel.png,Index_1723_Back.png,Index_1723_Front.png,Index_1723_Top.png,70,57,2.5,7.6,0.5,0.1,0.2,15,1.2,3.4,0.8,0.1,2.7,-180,-50,0.8,0.8,8,0.2,0.3,0.89,0.05,0.15,,6,86.968,1,0.3302,49.62,38.24
1724,Index_1724_Parallel.png,Index_1724_Back.png,Index_1724_Front.png,Index_1724_Top.png,40,30,1.7,6.4,1,1.5,0,15,1.2,3.4,0.9,0.6,2.2,-180,50,1.9,0.1,5,0.4,1.5,1.2,0.1,0,,1,80.693,0.666667,1,78.36,12.59
1725,Index_1725_Parallel.png,Index_1725_Back.png,Index_1725_Front.png,Index_1725_Top.png,60,52,2.1,7.7,0.9,0.1,0.1,30,1.5,5.4,0.8,0.4,0.4,-180,-70,1.7,0.5,3,0.5,1.3,3.35,0.25,0.25,,13,87.311,1,0.2222,43.66,32.93
1726,Index_1726_Parallel.png,Index_1726_Back.png,Index_1726_Front.png,Index_1726_Top.png,45,43,2.6,4.7,0.4,3.2,0,25,1.1,6.1,1,0.1,0,-180,-30,1.3,0.2,2,0.2,0.1,4.5,0.15,0.05,,5,87.106,1,0.5957,56.63,36.97
1727,Index_1727_Parallel.png,Index_1727_Back.png,Index_1727_Front.png,Index_1727_Top.png,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0,1,0.5,6,0.5,0.8,0.92,0.05,0.05,,14,82.853,0.996914,0.7747,70.88,23.05
1728,Index_1728_Parallel.png,Index_1728_Back.png,Index_1728_Front.png,Index_1728_Top.png,30,29,2,4,0.8,3.4,0.5,10,0.8,3.4,2,1.6,1.2,-180,-20,0.1,0.1,5,0.02,0.1,0.98,0,0,,1,85.768,0.947531,0.7531,68.65,39.41
1729,Index_1729_Parallel.png,Index_1729_Back.png,Index_1729_Front.png,Index_1729_Top.png,30,30,1.6,5.1,0.8,0.9,1.9,35,1.9,5,0.9,0.2,1,-180,60,1.2,0.1,6,0.02,0.2,1,0,0,,3,84.602,1,0.7685,64.48,28.06
1730,Index_1730_Parallel.png,Index_1730_Back.png,Index_1730_Front.png,Index_1730_Top.png,30,30,1.6,5.1,0.8,2.4,0.4,40,1.9,5.7,0.9,0.1,0.4,-180,40,1.4,0,4,0.02,0.3,1.68,0,0,,2,84.225,1,0.7778,64.41,25.29
1731,Index_1731_Parallel.png,Index_1731_Back.png,Index_1731_Front.png,Index_1731_Top.png,30,30,1.2,6.8,0.8,0.2,0.9,15,1.2,3.4,0.8,0.6,2.2,-180,0,1.6,0,3,0.02,0.2,3.38,0,0,,2,84.396,0.996914,0.7438,66.78,35.19
1732,Index_1732_Parallel.png,Index_1732_Back.png,Index_1732_Front.png,Index_1732_Top.png,30,30,1.2,6.8,0.8,0.7,0.4,20,0.9,6,0.8,0,0.2,-180,40,2,0,2,0.02,0.1,6.78,0,0,,1,82.613,1,0.8426,71.4,28.84
1733,Index_1733_Parallel.png,Index_1733_Back.png,Index_1733_Front.png,Index_1733_Top.png,30,29,2,4,0.8,0,3.9,40,2,5.4,0.8,0.5,0.3,-180,80,0.1,1,5,0.02,0.1,0.98,0,0,,6,86.9,1,0.6759,59.44,31.24
1734,Index_1734_Parallel.png,Index_1734_Back.png,Index_1734_Front.png,Index_1734_Top.png,50,37,1.8,7.5,0.9,0,0.4,20,1,5.4,1,0.3,0.5,-180,20,1.5,0.4,3,1,1.2,2.75,0.05,0.95,,2,82.819,1,0.8179,72.47,23.86
1735,Index_1735_Parallel.png,Index_1735_Back.png,Index_1735_Front.png,Index_1735_Top.png,30,30,1.7,4.8,1,1.2,1.9,15,1.2,3.4,1,0.9,1.9,-180,70,1.9,0.3,5,0.02,1,1.18,0,0,,2,80.933,0.419753,0.9969,77.8,11.23
1736,Index_1736_Parallel.png,Index_1736_Back.png,Index_1736_Front.png,Index_1736_Top.png,35,32,2.2,4.3,0.8,3.1,0.5,20,0.9,6,1,0,0.2,-180,-30,1.2,0.6,5,0.1,0.1,0.98,0.05,0.05,,2,85.528,0.996914,0.7068,65.73,36.09
1737,Index_1737_Parallel.png,Index_1737_Back.png,Index_1737_Front.png,Index_1737_Top.png,45,39,2.2,5.5,0.8,1.7,0.7,30,1.5,5.4,0.8,0.7,0.1,-180,-70,0.6,0,2,0.7,0.7,4.8,0.3,0.4,,7,87.346,1,0.4691,51.63,36.27
1738,Index_1738_Parallel.png,Index_1738_Back.png,Index_1738_Front.png,Index_1738_Top.png,40,33,2.4,4.5,0.6,0.7,2.7,40,1.8,6,0.9,0.1,0.1,-180,20,0.2,0.7,5,0.2,1.5,0.93,0.05,0.15,,6,84.225,1,0.8179,66.39,19.13
1739,Index_1739_Parallel.png,Index_1739_Back.png,Index_1739_Front.png,Index_1739_Top.png,65,55,2.3,7.6,0.7,0.3,0,35,2,4.7,0.8,1.4,0.1,-180,-50,0.5,0.1,4,0.4,0.5,2.13,0.15,0.25,,12,88.409,1,0.1728,40.88,34.42
1740,Index_1740_Parallel.png,Index_1740_Back.png,Index_1740_Front.png,Index_1740_Top.png,65,35,2.3,7.6,0.7,0,0.3,25,1.1,6.1,0.9,0,0.1,-180,60,1.8,0.2,6,0.7,1.2,0.82,0.05,0.25,,1,80.796,0.959877,0.9691,78.7,14.83
1741,Index_1741_Parallel.png,Index_1741_Back.png,Index_1741_Front.png,Index_1741_Top.png,55,32,1.9,7.8,1,0,0.1,10,0.8,3.4,2,2,0.8,-180,-10,1,0.8,5,0.8,0.3,1.15,0.3,0.05,,1,83.093,0.993827,0.7222,71.42,29.17
1742,Index_1742_Parallel.png,Index_1742_Back.png,Index_1742_Front.png,Index_1742_Top.png,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0,1,0.5,6,0.5,0.8,0.92,0.05,0.05,,8,82.853,0.996914,0.7716,70.97,23.05
1743,Index_1743_Parallel.png,Index_1743_Back.png,Index_1743_Front.png,Index_1743_Top.png,30,29,2,4,0.8,3.3,0.6,10,0.8,3.4,2,0.2,2.6,-180,80,2,0.2,4,0.02,0.3,1.31,0,0,,6,81.516,0.175926,0.9444,72.57,12.73
1744,Index_1744_Parallel.png,Index_1744_Back.png,Index_1744_Front.png,Index_1744_Top.png,30,30,1.4,5.8,0.8,0.3,1.8,10,0.8,3.4,2,1.1,1.7,-180,70,2,1,3,0.02,0.4,2.88,0,0,,6,81.139,0,1,68.08,2.75
1745,Index_1745_Parallel.png,Index_1745_Back.png,Index_1745_Front.png,Index_1745_Top.png,30,29,1.4,5.8,1,2.1,0,20,0.9,6,0.9,0,0.2,-180,70,1.9,0.2,7,0.02,0.5,0.95,0,0,,1,81.516,0.83642,0.9321,78.89,17.04
1746,Index_1746_Parallel.png,Index_1746_Back.png,Index_1746_Front.png,Index_1746_Top.png,60,32,2.1,7.7,0.9,0.1,0.1,30,1.4,5.8,1,0.1,0.3,-180,80,2,0.6,4,1.2,0.4,1.37,0.35,0.55,,1,80.864,0.82716,0.9784,79.48,15.83
1747,Index_1747_Parallel.png,Index_1747_Back.png,Index_1747_Front.png,Index_1747_Top.png,70,48,2.5,7.6,0.5,0.2,0.1,30,1.4,5.8,0.8,0.1,0.3,-180,80,2,0.8,7,0.4,0.1,0.87,0.3,0.05,,1,81.962,0.953704,0.9969,77.86,20.51
1748,Index_1748_Parallel.png,Index_1748_Back.png,Index_1748_Front.png,Index_1748_Top.png,30,29,2,4,1,3,0.9,10,0.8,3.4,2,0,2.8,-180,-80,2,0,5,0.02,1.5,0.98,0,0,,7,82.956,0.561728,0.8302,71.91,15.88
1749,Index_1749_Parallel.png,Index_1749_Back.png,Index_1749_Front.png,Index_1749_Top.png,45,40,2.1,5.8,0.9,1.5,0.6,35,1.6,5.9,1,0.3,0,-180,80,0.4,0.5,7,0.1,0.9,0.87,0,0,,21,84.568,1,0.7222,62.77,20.9
1750,Index_1750_Parallel.png,Index_1750_Back.png,Index_1750_Front.png,Index_1750_Top.png,60,52,2.1,7.7,0.9,0,0.2,15,1.2,3.4,1,1.4,1.4,-180,-80,1.8,0.5,6,0.2,1.5,1.34,0.05,0.15,,9,84.499,1,0.5525,58.51,23.64
1751,Index_1751_Parallel.png,Index_1751_Back.png,Index_1751_Front.png,Index_1751_Top.png,70,38,2.5,7.6,0.5,0.1,0.2,20,1.4,3.9,0.9,0.6,1.7,-180,-40,1.1,0.1,6,0.7,0.6,0.82,0.35,0.35,,4,84.945,1,0.571,60.68,33.2
1752,Index_1752_Parallel.png,Index_1752_Back.png,Index_1752_Front.png,Index_1752_Top.png,60,54,2.1,7.7,0.9,0.1,0.1,40,1.8,6,0.8,0.1,0.1,-180,40,1.4,0.7,9,0.1,1.2,0.86,0,0,,3,82.202,1,0.8827,74.72,12.47
1753,Index_1753_Parallel.png,Index_1753_Back.png,Index_1753_Front.png,Index_1753_Top.png,30,30,1.6,5.1,0.9,1.8,1,40,1.8,6,0.8,0.2,0,-180,-40,0.7,0.3,6,0.02,1.1,1,0,0,,19,84.396,1,0.7685,65.71,20.75
1754,Index_1754_Parallel.png,Index_1754_Back.png,Index_1754_Front.png,Index_1754_Top.png,45,45,1.8,6.8,0.9,0.8,0.3,25,1.1,6.1,0.8,0,0.1,-180,50,0.1,0.9,5,0.02,0.6,1.68,0,0,,8,86.728,1,0.4691,52.31,32.71
1755,Index_1755_Parallel.png,Index_1755_Back.png,Index_1755_Front.png,Index_1755_Top.png,35,30,2,4.7,1,2.7,0.5,10,0.8,3.4,2,0,2.8,-180,-10,1,0,4,0.2,0.1,1.37,0,0.2,,2,84.671,0.962963,0.7006,68.09,36.32
1756,Index_1756_Parallel.png,Index_1756_Back.png,Index_1756_Front.png,Index_1756_Top.png,55,45,2.6,5.7,0.4,1.2,1,15,0.7,5.8,2,0.2,0.2,-180,10,2,0.1,3,0.5,0.4,2.35,0.2,0.05,,2,83.196,1,0.7932,70.39,24.23
1757,Index_1757_Parallel.png,Index_1757_Back.png,Index_1757_Front.png,Index_1757_Top.png,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0,1,0.5,6,0.5,0.8,0.92,0.05,0.05,,9,82.853,1,0.7716,70.92,23.05
1758,Index_1758_Parallel.png,Index_1758_Back.png,Index_1758_Front.png,Index_1758_Top.png,30,29,2,4,0.9,0.4,3.5,10,0.8,3.4,2,1.5,1.3,-180,-40,0.2,0,2,0.02,0.8,3.98,0,0,,2,85.391,0.972222,0.7191,68.59,34.47
1759,Index_1759_Parallel.png,Index_1759_Back.png,Index_1759_Front.png,Index_1759_Top.png,30,30,1.2,6.8,0.9,0.4,0.7,10,0.8,3.4,2,0.2,2.6,-180,-70,1,0.2,8,0.02,0.1,0.95,0,0,,2,85.665,0.969136,0.7191,66.98,39.65
1760,Index_1760_Parallel.png,Index_1760_Back.png,Index_1760_Front.png,Index_1760_Top.png,30,29,2,4,0.9,2.8,1.1,10,0.8,3.4,2,1,1.8,-180,-40,1.4,0.1,4,0.02,0.4,1.31,0,0,,4,84.568,0.91358,0.7562,69.87,31.14
1761,Index_1761_Parallel.png,Index_1761_Back.png,Index_1761_Front.png,Index_1761_Top.png,30,30,1.2,6.8,0.8,0.4,0.7,15,0.7,5.8,2,0,0.4,-180,50,1.9,0,5,0.02,0.1,1.68,0,0,,2,82.407,0.972222,0.8642,73.84,23.86
1762,Index_1762_Parallel.png,Index_1762_Back.png,Index_1762_Front.png,Index_1762_Top.png,30,30,1.2,6.8,0.8,0,1.1,15,0.9,4.5,0.8,0,1.7,-180,50,1.7,0,8,0.02,0.1,0.95,0,0,,1,82.853,0.987654,0.8272,71.03,32.31
1763,Index_1763_Parallel.png,Index_1763_Back.png,Index_1763_Front.png,Index_1763_Top.png,30,29,2,4,1,1.4,2.5,40,1.8,6,0.8,0,0.2,-180,-80,2,0,2,0.02,1.5,3.98,0,0,,8,86.145,1,0.6173,57.45,27.54
1764,Index_1764_Parallel.png,Index_1764_Back.png,Index_1764_Front.png,Index_1764_Top.png,70,70,2.5,7.6,0.5,0,0.3,40,1.8,6,0.9,0.2,0,-180,-20,1.5,0.2,5,0.02,1,1.88,0,0,,14,86.488,1,0.1728,40.93,24.52
1765,Index_1765_Parallel.png,Index_1765_Back.png,Index_1765_Front.png,Index_1765_Top.png,35,32,2,4.7,0.8,0.3,2.9,20,0.9,6,1,0.1,0.1,-180,80,0.6,0.2,5,0.1,0.2,1.07,0,0.05,,3,85.905,1,0.6698,63.35,37.6
1766,Index_1766_Parallel.png,Index_1766_Back.png,Index_1766_Front.png,Index_1766_Top.png,60,54,2.1,7.7,0.9,0.1,0.1,10,0.8,3.4,2,0.3,2.5,-180,0,0.1,0.8,9,0.1,0.9,0.86,0.05,0.05,,23,84.602,1,0.5926,62.34,21.81
1767,Index_1767_Parallel.png,Index_1767_Back.png,Index_1767_Front.png,Index_1767_Top.png,60,52,2.1,7.7,0.8,0,0.2,30,1.4,5.8,1,0.3,0.1,-180,-60,0.4,0.7,2,1,1.5,6.7,0.1,0.65,,10,88.1,1,0.2346,43.11,35.51
1768,Index_1768_Parallel.png,Index_1768_Back.png,Index_1768_Front.png,Index_1768_Top.png,55,31,2.4,6.2,0.6,0,1.7,25,1.1,6.1,1,0,0.1,-180,60,1.1,0.4,4,0.9,1.2,1.17,0.15,0.35,,2,82.373,0.984568,0.8889,75.57,20.27
1769,Index_1769_Parallel.png,Index_1769_Back.png,Index_1769_Front.png,Index_1769_Top.png,30,29,2,4,0.8,3.8,0.1,35,1.6,5.9,0.9,0.3,0,-180,40,0.9,0.1,5,0.02,0.8,0.98,0,0,,4,83.813,0.993827,0.8302,69.68,21.68
1770,Index_1770_Parallel.png,Index_1770_Back.png,Index_1770_Front.png,Index_1770_Top.png,40,38,2.6,4.2,0.4,1.2,2.5,10,0.8,3.4,2,0,2.8,-180,-70,1.9,0.6,4,0.1,0.5,1.3,0.05,0.05,,3,85.391,1,0.6821,66.45,32.35
1771,Index_1771_Parallel.png,Index_1771_Back.png,Index_1771_Front.png,Index_1771_Top.png,45,36,1.7,7.1,1,0,0.8,25,2,3.4,0.9,2.1,0.7,-180,-30,1.8,1,8,0.2,0.4,0.81,0.2,0,,5,83.916,1,0.6698,66.18,25.26
1772,Index_1772_Parallel.png,Index_1772_Back.png,Index_1772_Front.png,Index_1772_Top.png,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0,1,0.5,6,0.5,0.8,0.92,0.05,0.05,,10,82.853,1,0.7778,70.87,23.05
1773,Index_1773_Parallel.png,Index_1773_Back.png,Index_1773_Front.png,Index_1773_Top.png,30,29,2,4,1,1.8,2.1,10,0.8,3.4,2,0.2,2.6,-180,-70,0.1,0,5,0.02,1.5,0.98,0,0,,7,83.299,0.583333,0.8302,72.84,15.88
1774,Index_1774_Parallel.png,Index_1774_Back.png,Index_1774_Front.png,Index_1774_Top.png,30,29,2,4,0.9,0.7,3.2,20,1.4,3.9,0.9,0.9,1.4,-180,-80,0.2,0,5,0.02,1.4,0.98,0,0,,5,83.676,0.910494,0.8302,72.62,19.37
1775,Index_1775_Parallel.png,Index_1775_Back.png,Index_1775_Front.png,Index_1775_Top.png,30,29,2,4,0.8,1.3,2.6,40,1.8,6,0.9,0.2,0,-180,50,1.3,0.8,5,0.02,1.1,0.98,0,0,,3,82.476,0.975309,0.9537,76.65,14.68
1776,Index_1776_Parallel.png,Index_1776_Back.png,Index_1776_Front.png,Index_1776_Top.png,30,30,1.2,6.8,0.8,0.4,0.7,20,1.2,4.5,0.8,0,1.7,-180,50,2,0.2,6,0.02,0.4,1.34,0,0,,1,81.722,0.962963,0.9167,75.96,21.27
1777,Index_1777_Parallel.png,Index_1777_Back.png,Index_1777_Front.png,Index_1777_Top.png,50,43,1.8,7.5,0.8,0,0.4,20,1.1,4.9,1,0,1.3,-180,20,2,0,3,0.5,0.1,3.25,0.1,0.4,,3,83.608,1,0.7315,64.91,28
1778,Index_1778_Parallel.png,Index_1778_Back.png,Index_1778_Front.png,Index_1778_Top.png,30,30,1.2,6.8,0.8,0,1.1,40,2,5.4,0.8,0.8,0,-180,-80,0.1,1,2,0.02,1.5,6.78,0,0,,8,86.454,1,0.6636,57.33,28.47
1779,Index_1779_Parallel.png,Index_1779_Back.png,Index_1779_Front.png,Index_1779_Top.png,45,40,2.1,5.8,0.9,0,2.1,25,1.4,4.8,0.8,0.8,0.6,-180,-70,1.1,0.4,7,0.1,0.2,0.87,0,0.05,,7,86.728,1,0.4691,53.73,36.19
1780,Index_1780_Parallel.png,Index_1780_Back.png,Index_1780_Front.png,Index_1780_Top.png,30,30,1.2,6.8,1,0.9,0.2,35,1.6,5.9,1,0,0.3,-180,0,0.9,0.3,2,0.02,0.5,6.78,0,0,,6,86.008,1,0.6759,59.79,30.33
1781,Index_1781_Parallel.png,Index_1781_Back.png,Index_1781_Front.png,Index_1781_Top.png,35,32,2.2,4.3,0.8,1.3,2.3,15,1.2,3.4,1,2.8,0,-180,-50,1.5,0.8,5,0.1,1.5,0.98,0,0.1,,5,83.059,0.820988,0.8272,73.73,18.67
1782,Index_1782_Parallel.png,Index_1782_Back.png,Index_1782_Front.png,Index_1782_Top.png,65,55,2.3,7.6,0.7,0.2,0.1,30,1.4,5.8,0.9,0,0.4,-180,70,1.7,0.6,7,0.2,0.7,1.07,0.15,0.05,,3,82.236,0.990741,0.9383,76.45,13.99
1783,Index_1783_Parallel.png,Index_1783_Back.png,Index_1783_Front.png,Index_1783_Top.png,45,31,1.9,6.4,0.8,0.9,0.6,40,2,5.4,1,0.3,0.5,-180,-30,0.4,0,6,0.4,0.1,0.88,0.4,0,,8,86.557,1,0.6142,55.49,29.75
1784,Index_1784_Parallel.png,Index_1784_Back.png,Index_1784_Front.png,Index_1784_Top.png,60,44,2.1,7.7,0.8,0.2,0,10,0.8,3.4,2,0.2,2.6,-180,10,0.1,0.7,3,1,1.2,2.85,0.1,0.05,,6,85.494,1,0.571,59.91,31.91
1785,Index_1785_Parallel.png,Index_1785_Back.png,Index_1785_Front.png,Index_1785_Top.png,60,42,2.4,6.8,0.6,0,1.1,10,0.7,3.9,2,1.7,0.6,-180,60,0.7,0.2,4,0.7,0.8,1.57,0.05,0,,4,83.848,1,0.6883,67.12,26.13
1786,Index_1786_Parallel.png,Index_1786_Back.png,Index_1786_Front.png,Index_1786_Top.png,50,49,1.8,7.5,1,0.4,0,30,1.4,5.8,0.9,0,0.4,-180,20,1.8,1,6,0.02,1.1,1.48,0,0,,1,82.613,0.993827,1,78.35,12.44
1787,Index_1787_Parallel.png,Index_1787_Back.png,Index_1787_Front.png,Index_1787_Top.png,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,-180,0,1,0.5,6,0.5,0.8,0.92,0.05,0.05,,12,82.853,0.996914,0.7716,70.91,23.05
1788,Index_1788_Parallel.png,Index_1788_Back.png,Index_1788_Front.png,Index_1788_Top.png,30,30,1.4,5.8,0.8,0.4,1.7,10,0.7,3.9,2,0.4,1.9,-180,-80,0.2,0.9,4,0.02,0.2,1.91,0,0,,2,85.802,0.984568,0.7253,67.45,37.93
1789,Index_1789_Parallel.png,Index_1789_Back.png,Index_1789_Front.png,Index_1789_Top.png,30,30,1.2,6.8,0.9,1,0.1,10,0.8,3.4,2,1.5,1.3,-180,-70,0.4,1,5,0.02,0.1,1.68,0,0,,1,85.768,0.978395,0.7407,66.73,39.57
1790,Index_1790_Parallel.png,Index_1790_Back.png,Index_1790_Front.png,Index_1790_Top.png,30,29,2,4,0.9,3.8,0.1,10,0.8,3.4,2,2.7,0.1,-180,-80,0.2,0,5,0.02,0.1,0.98,0,0,,1,85.837,0.959877,0.7623,68.88,39.64
1791,Index_1791_Parallel.png,Index_1791_Back.png,Index_1791_Front.png,Index_1791_Top.png,30,30,1.2,6.8,0.8,0.8,0.3,15,1.2,3.4,0.8,0.8,2,-180,80,0.9,0,8,0.02,0.1,0.95,0,0,,1,85.46,1,0.75,65.6,40.86
1792,Index_1792_Parallel.png,Index_1792_Back.png,Index_1792_Front.png,Index_1792_Top.png,30,30,1.2,6.8,0.8,0.7,0.4,10,0.6,4.5,2,0.8,0.9,-180,80,0.9,0,8,0.02,0.1,0.95,0,0,,1,85.254,0.966049,0.75,67.34,39.18
1793,Index_1793_Parallel.png,Index_1793_Back.png,Index_1793_Front.png,Index_1793_Top.png,70,59,2.6,7.3,0.4,0,0.6,40,1.8,6,0.8,0.1,0.1,-180,-80,0.1,0.1,2,1.2,1.5,6.1,1.2,0,,15,88.889,1,0.1019,36.75,33.9
1794,Index_1794_Parallel.png,Index_1794_Back.png,Index_1794_Front.png,Index_1794_Top.png,30,29,2,4,1,3,0.9,35,1.8,5.2,0.8,0.9,0.1,-180,10,1.3,0.6,5,0.02,0.5,0.98,0,0,,2,83.436,1,0.8704,73.2,20.29
1795,Index_1795_Parallel.png,Index_1795_Back.png,Index_1795_Front.png,Index_1795_Top.png,55,34,1.9,7.8,0.8,0.1,0,30,1.4,5.8,1,0,0.4,-180,-10,0.6,1,7,0.5,0.3,0.8,0.25,0.25,,5,85.014,1,0.6512,60.44,31.18
1796,Index_1796_Parallel.png,Index_1796_Back.png,Index_1796_Front.png,Index_1796_Top.png,50,41,1.8,7.5,1,0.1,0.3,10,0.8,3.4,2,0.4,2.4,-180,50,1.4,0.4,8,0.2,1.5,0.87,0.1,0.1,,2,80.796,0.478395,0.9105,76.74,8.36
1797,Index_1797_Parallel.png,Index_1797_Back.png,Index_1797_Front.png,Index_1797_Top.png,35,31,1.8,5.2,0.9,2.5,0.2,20,0.9,6,0.8,0.1,0.1,-180,-70,1.9,0.3,2,0.6,0.2,4.6,0.3,0.3,,3,86.214,1,0.6728,62.06,39.79
